index,Num,prod,insp,date,buydate,ingr_A,ingr_B,ingr_C,wtcd,gram,label
1191,20230516산천043931A,JJBB,L,2023-05-16,2023-06-18,130.3535,6.4949,6.7254,F1,1836.11,0
1195,20230409수성099349C,KCMD,Y,2023-04-09,2023-06-23,325.0223,5.971,6.4777,F3,711.82,1
1196,20230428수성040078C,KCMD,L,2023-04-28,2023-06-03,314.4545,5.5959,6.1426,F3,703.13,1
1200,20230616산천045741A,KCMD,L,2023-06-16,2023-10-30,404.2531,6.513,6.7135,F3,772.0,1
1207,20230609산천026912A,KCMD,P,2023-06-09,2023-06-12,402.8757,6.1672,6.9764,F3,778.52,0
1209,20230605수성093649C,KCMD,Y,2023-06-05,2023-07-22,393.9358,6.6296,6.6445,F3,784.03,0
1211,20230518산천055318A,KCMD,L,2023-05-18,2023-08-05,131.0741,6.0353,6.1657,F1,511.14,0
1214,20230524창하054889A,KCMD,L,2023-05-24,2023-06-29,130.3076,7.2205,6.2206,F1,534.38,0
1230,20230526오포034038A,GBMD,L,2023-05-26,2023-06-14,127.8027,6.906,6.2049,F3,704.02,0
1239,20230426오포026952A,KCMD,P,2023-04-26,2023-05-13,323.4056,7.493,5.7573,F3,691.27,0
1242,20230402창하073971A,GGMD,C,2023-04-02,2023-04-19,322.9478,5.6869,6.3077,F3,2701.96,1
1245,20230608산천014071A,KCMD,K,2023-06-08,2023-08-11,396.6043,6.2473,6.6563,F3,771.2,0
1252,20230529산천039070A,KCMD,L,2023-05-29,2023-06-03,128.554,5.9172,5.8664,F2,509.98,0
1262,20230604오포032353A,JJBB,L,2023-06-04,2023-07-11,392.1811,6.3231,6.8544,F3,2049.25,1
1267,20230412산천049625A,KCMD,L,2023-04-12,2023-06-08,329.3964,5.7672,6.0016,F3,704.42,0
1269,20230427산천062304A,KCMD,C,2023-04-27,2023-05-24,326.3806,6.1167,6.1464,F3,693.29,0
1273,20230413수성063067C,KCMD,C,2023-04-13,2023-04-15,318.6063,5.9036,5.7303,F2,705.34,0
1279,20230621수성095324C,JJBB,Y,2023-06-21,2023-06-27,396.8082,6.3682,6.774,F3,2053.76,0
1283,20230505오포018214A,KCMD,K,2023-05-05,2023-05-07,127.1236,6.3107,6.0296,F3,492.46,0
1294,20230615산천032099A,KCMD,L,2023-06-15,2023-07-28,397.8047,6.2564,6.4978,F3,779.12,0
1299,20230501오포038284A,KCMD,L,2023-05-01,2023-07-29,128.908,6.0406,6.2052,F3,494.28,0
1301,20230507창하037300B,KCMD,L,2023-05-07,2023-07-18,128.0956,7.0793,5.9589,F3,484.57,0
1306,20230406산천053917A,JJBB,L,2023-04-06,2023-04-16,324.1405,6.4297,6.1285,F1,2032.17,0
1307,20230527수성057026C,JJBB,L,2023-05-27,2023-09-20,129.8709,5.7463,6.4977,F3,1788.05,0
1308,20230508산천086200A,KCMD,Y,2023-05-08,2023-06-02,131.5351,7.2794,5.8574,F3,516.71,0
1312,20230519오포037107A,GBMD,L,2023-05-19,2023-05-26,128.5179,5.5757,6.2427,F3,707.15,0
1313,20230603창하093162A,JJBB,Y,2023-06-03,2023-08-29,404.639,6.1745,6.026,F3,2066.75,0
1316,20230401수성063981C,GBMD,C,2023-04-01,2023-04-26,323.6695,6.8973,5.7541,F3,985.08,0
1324,20230415산천086496A,KCMD,Y,2023-04-15,2023-07-21,325.5373,5.826,5.5745,F2,704.54,0
1341,20230510산천004947A,KCMD,K,2023-05-10,2023-07-25,128.0014,6.6786,6.0051,F3,520.92,0
1342,20230618오포088464A,JJBB,Y,2023-06-18,2023-08-05,397.5247,6.6182,6.7702,F2,2063.28,0
1353,20230420수성056839C,GBMD,L,2023-04-20,2023-06-24,324.9885,5.9151,5.9678,F1,989.56,0
1361,20230408산천010631A,KCMD,K,2023-04-08,2023-07-21,326.2258,6.0916,6.6385,F3,705.71,0
1363,20230411창하011749B,KCMD,K,2023-04-11,2023-06-21,322.0421,7.2364,6.1378,F3,677.86,0
1364,20230425산천054567A,GBMD,L,2023-04-25,2023-07-06,316.5271,5.6443,6.2238,F1,888.45,0
1367,20230622수성089315C,GBMD,Y,2023-06-22,2023-08-29,402.9437,6.3422,6.9255,F3,1065.15,0
1375,20230409수성074493C,KCMD,C,2023-04-09,2023-09-22,320.2711,6.5555,6.2506,F3,701.06,1
1376,20230505창하015837A,KCMD,K,2023-05-05,2023-05-09,127.9177,5.6983,6.3831,F3,529.37,0
1378,20230614창하040947B,KCMD,L,2023-06-14,2023-09-12,399.4975,6.2714,7.0556,F1,747.56,1
1379,20230626산천072306A,KCMD,C,2023-06-26,2023-08-28,400.2578,6.3188,6.7744,F3,781.6,0
1381,20230606수성014778C,KCMD,K,2023-06-06,2023-09-06,387.5467,6.43,6.6973,F3,783.17,1
1382,20230608산천083204A,KCMD,C,2023-06-08,2023-08-23,388.0466,6.1266,6.9063,F2,766.79,0
1386,20230521수성021668C,JJBB,K,2023-05-21,2023-06-10,128.2609,7.2205,5.6833,F3,1789.89,1
1401,20230621산천062785A,JJBB,C,2023-06-21,2023-07-16,399.9647,6.1895,6.8798,F2,2113.78,0
1403,20230504오포003435A,KCMD,K,2023-05-04,2023-06-03,128.3007,6.0151,6.25,F3,496.17,0
1407,20230529산천014174A,KCMD,K,2023-05-29,2023-06-26,129.0701,7.2473,5.9682,F3,505.44,0
1409,20230616오포094090A,KCMD,Y,2023-06-16,2023-09-22,396.0977,6.274,6.9233,F3,757.73,1
1424,20230604산천054327A,KCMD,L,2023-06-04,2023-09-15,401.958,6.4721,6.9522,F3,790.69,1
1425,20230516오포003824A,KCMD,K,2023-05-16,2023-11-09,128.2751,6.4864,5.9538,F3,490.08,0
1431,20230523수성013569C,GGMD,K,2023-05-23,2023-06-02,128.523,5.7526,5.8557,F3,2437.83,0
1435,20230602창하046773B,KCMD,L,2023-06-02,2023-06-21,396.8381,7.0229,6.0472,F1,754.44,0
1436,20230603오포019604A,KCMD,K,2023-06-03,2023-07-10,401.6548,6.1885,6.6156,F3,767.99,1
1445,20230501오포050211A,JJBB,L,2023-05-01,2023-06-08,130.5756,6.6764,5.9833,F2,1782.35,1
1447,20230517산천009851A,GBMD,K,2023-05-17,2023-05-29,129.177,5.6649,6.1705,F3,699.26,0
1449,20230403창하035794B,GBMD,L,2023-04-03,2023-05-11,320.8032,6.6358,6.3432,F3,910.0,0
1462,20230516산천000156A,KCMD,K,2023-05-16,2023-05-19,127.4944,5.7928,6.359,F3,501.06,0
1466,20230628창하030396B,GGMD,L,2023-06-28,2023-08-25,401.1961,6.4,6.8271,F2,2763.15,0
1468,20230608산천096603A,KCMD,Y,2023-06-08,2023-07-26,399.5121,6.3866,6.8692,F3,774.7,0
1469,20230502수성054932C,GGMD,L,2023-05-02,2023-06-28,130.8317,5.7763,6.6081,F1,2441.29,0
1481,20230419수성004439C,JJBB,K,2023-04-19,2023-06-15,313.2656,5.8997,6.169,F3,1971.08,0
1492,20230524산천034861A,JJBB,L,2023-05-24,2023-05-26,129.2294,6.6366,6.1775,F3,1828.4,1
1502,20230420창하057491A,KCMD,L,2023-04-20,2023-06-22,328.1744,5.7004,6.0925,F1,725.18,0
1506,20230614창하056440B,KCMD,L,2023-06-14,2023-06-21,396.3272,6.2579,6.6696,F1,753.68,0
1515,20230528산천016774A,KCMD,K,2023-05-28,2023-06-24,128.5962,5.8044,6.0289,F3,511.32,0
1518,20230614산천011285A,KCMD,K,2023-06-14,2023-06-21,395.6996,6.174,6.8125,F3,774.56,1
1519,20230503창하075371B,KCMD,C,2023-05-03,2023-05-16,131.5103,5.8292,6.5372,F2,494.2,1
1524,20230511오포003494A,GBMD,K,2023-05-11,2023-05-18,128.0073,5.8149,5.7288,F3,707.98,0
1529,20230502창하049403A,KCMD,L,2023-05-02,2023-06-07,130.8544,7.4592,5.6658,F1,525.36,0
1531,20230609창하033241A,KCMD,L,2023-06-09,2023-07-07,393.97,5.6123,6.0072,F3,783.79,0
1537,20230504산천059640A,GBMD,L,2023-05-04,2023-11-05,130.857,6.1122,6.3352,F3,700.24,0
1538,20230501산천013528A,KCMD,K,2023-05-01,2023-07-07,128.8419,7.3241,6.12,F3,509.35,0
1539,20230621수성025854C,KCMD,P,2023-06-21,2023-07-28,400.5539,6.3787,6.9094,F3,790.21,1
1541,20230606산천086004A,JJBB,Y,2023-06-06,2023-12-07,392.9347,6.2451,6.7535,F3,2096.7,0
1542,20230417오포029809A,GBMD,P,2023-04-17,2023-05-02,321.8652,5.4108,6.2035,F3,907.24,0
1545,20230411창하064950A,KCMD,C,2023-04-11,2023-08-26,323.4496,5.822,5.6805,F3,725.07,0
1548,20230514산천007704A,JJBB,K,2023-05-14,2023-06-29,127.7444,7.4181,6.1501,F3,1830.32,0
1551,20230420창하021345B,JJBB,K,2023-04-20,2023-05-05,316.0928,6.4203,6.3517,F3,2026.08,0
1552,20230605창하027126B,GGMD,P,2023-06-05,2023-07-25,395.9808,5.9882,6.8916,F3,2775.62,0
1560,20230417수성040068C,JJBB,L,2023-04-17,2023-04-29,318.046,6.1441,6.2213,F3,1969.67,0
1577,20230501산천027766A,GBMD,P,2023-05-01,2023-07-15,127.6864,5.8456,6.0497,F3,702.39,0
1582,20230516창하092769A,GBMD,Y,2023-05-16,2023-07-14,131.5158,5.7442,5.936,F3,720.33,0
1585,20230628수성095205C,GBMD,Y,2023-06-28,2023-08-17,406.9975,6.3811,6.7423,F3,1079.61,0
1587,20230617오포011296A,KCMD,K,2023-06-17,2023-08-23,401.5591,6.2413,6.7972,F3,770.44,1
1589,20230601수성076658C,GBMD,C,2023-06-01,2023-08-20,396.8508,6.233,6.8781,F3,1067.15,0
1591,20230513산천018012A,GBMD,K,2023-05-13,2023-09-12,128.2071,7.6461,5.7838,F3,704.25,1
1600,20230626산천029825A,KCMD,P,2023-06-26,2023-10-05,395.8261,6.1577,6.9911,F2,773.79,0
1605,20230616산천031840A,KCMD,L,2023-06-16,2023-11-22,398.0591,6.4234,6.9304,F2,776.79,1
1609,20230606수성046368C,KCMD,L,2023-06-06,2023-06-19,395.5459,6.2398,6.7055,F1,780.49,1
1619,20230627수성057162C,KCMD,L,2023-06-27,2023-07-29,394.7205,6.1544,6.8541,F3,788.08,0
1620,20230622창하021795A,JJBB,K,2023-06-22,2023-07-07,405.1661,6.2285,6.6457,F2,2077.8,0
1622,20230607산천086809A,KCMD,Y,2023-06-07,2023-12-31,397.8925,6.35,6.7241,F3,776.02,1
1627,20230421산천042044A,KCMD,L,2023-04-21,2023-04-24,323.1987,6.2665,5.9918,F1,708.33,0
1629,20230403오포005800A,KCMD,K,2023-04-03,2023-05-17,316.2833,6.4899,6.7768,F3,682.56,0
1630,20230412산천066466A,JJBB,C,2023-04-12,2023-05-10,325.0489,7.462,5.9742,F3,2026.72,0
1633,20230528오포095878A,KCMD,Y,2023-05-28,2023-07-25,131.539,5.5296,6.0273,F2,489.91,0
1636,20230528수성013726C,KCMD,K,2023-05-28,2023-07-20,128.6369,5.959,5.2933,F3,517.12,0
1637,20230420수성012915C,KCMD,K,2023-04-20,2023-05-22,314.6363,7.6542,6.3289,F3,703.81,0
1645,20230601오포067287A,JJBB,C,2023-06-01,2023-06-14,406.8356,6.2826,6.7315,F2,2064.1,0
1651,20230509수성066549C,KCMD,C,2023-05-09,2023-05-25,131.5768,7.1815,6.5143,F3,527.93,1
1657,20230515산천077868A,GBMD,C,2023-05-15,2023-05-23,131.5362,6.8675,6.1377,F3,707.81,0
1658,20230601산천037828A,GBMD,L,2023-06-01,2023-07-12,403.1853,6.3864,6.8582,F3,982.29,0
1667,20230615창하015790B,KCMD,K,2023-06-15,2023-08-19,388.7105,6.2571,6.1235,F3,742.76,0
1674,20230505오포024771A,GBMD,K,2023-05-05,2023-06-20,128.0823,6.3971,6.6902,F3,716.12,0
1678,20230504수성011291C,KCMD,K,2023-05-04,2023-06-03,127.8061,7.4957,5.8162,F3,514.71,0
1679,20230508오포051980A,KCMD,L,2023-05-08,2023-05-25,130.2399,6.0242,6.0525,F2,497.44,0
1685,20230523오포081513A,KCMD,C,2023-05-23,2023-06-21,131.5575,6.7725,5.8097,F3,496.59,0
1695,20230618수성098944C,KCMD,Y,2023-06-18,2023-09-19,391.0293,6.0745,6.7015,F3,779.33,0
1700,20230427창하000832B,KCMD,K,2023-04-27,2023-07-04,320.195,6.8811,6.342,F3,675.88,0
1708,20230410산천033004A,KCMD,L,2023-04-10,2023-05-09,310.693,7.158,5.579,F3,692.09,0
1724,20230520오포031070A,KCMD,L,2023-05-20,2023-07-08,128.7525,7.6293,5.9467,F3,498.86,0
1725,20230415오포081063A,KCMD,C,2023-04-15,2023-07-21,315.4584,5.7349,6.1268,F2,684.76,1
1726,20230602창하085303A,JJBB,Y,2023-06-02,2023-06-06,400.6305,6.2999,6.6768,F3,2064.24,0
1727,20230524산천058535A,KCMD,L,2023-05-24,2023-06-08,130.7448,7.2207,5.68,F3,509.89,0
1734,20230401산천068747A,KCMD,C,2023-04-01,2023-11-13,321.019,7.0449,6.6111,F3,702.59,0
1737,20230505창하095404B,GBMD,Y,2023-05-05,2023-09-25,131.5297,7.4503,6.2825,F3,714.03,0
1742,20230518수성095900C,GGMD,Y,2023-05-18,2023-05-19,131.5433,5.8117,5.9284,F3,2433.41,0
1750,20230529오포064069A,KCMD,C,2023-05-29,2023-07-14,131.5379,7.1707,5.8704,F2,493.14,0
1752,20230516산천094425A,JJBB,Y,2023-05-16,2023-05-28,131.515,5.5085,5.9377,F3,1831.17,0
1754,20230617오포096870A,KCMD,Y,2023-06-17,2023-09-05,405.6068,6.3427,6.8012,F2,774.82,0
1757,20230514창하090228B,KCMD,Y,2023-05-14,2023-07-13,131.5735,6.5104,5.8225,F3,490.23,0
1759,20230527창하022724A,GBMD,K,2023-05-27,2023-06-27,128.1837,5.6527,6.4189,F3,718.37,0
1762,20230416산천050532A,JJBB,L,2023-04-16,2023-04-24,318.0352,6.7591,6.2526,F1,2013.69,0
1764,20230406오포054474A,KCMD,L,2023-04-06,2023-04-08,327.5946,7.1199,6.2461,F1,687.85,0
1770,20230503창하049603B,KCMD,L,2023-05-03,2024-02-12,130.1751,7.6858,5.5575,F3,486.99,0
1777,20230621창하002176B,GBMD,K,2023-06-21,2023-08-05,394.5151,6.2308,6.7167,F3,992.4,0
1779,20230602수성049650C,KCMD,L,2023-06-02,2024-01-14,399.2924,6.6096,6.5825,F1,786.36,0
1785,20230512수성089670C,GBMD,Y,2023-05-12,2023-07-09,131.5192,5.8639,5.8327,F3,801.77,0
1789,20230421오포061892A,JJBB,C,2023-04-21,2023-06-15,322.8773,5.8961,6.1615,F3,1978.56,0
1798,20230518수성007043C,KCMD,K,2023-05-18,2023-07-23,128.3626,7.0045,6.0195,F3,518.05,0
1802,20230505오포030865A,KCMD,L,2023-05-05,2023-09-12,128.7391,5.5265,5.8636,F3,491.31,0
1813,20230624오포027787A,KCMD,P,2023-06-24,2023-09-08,395.9012,6.174,6.6283,F3,759.08,0
1814,20230608창하034512B,KCMD,L,2023-06-08,2023-09-14,392.6462,6.3181,6.6438,F3,749.45,0
1820,20230422오포048473A,KCMD,L,2023-04-22,2023-06-29,318.8867,6.4521,6.7792,F1,683.64,0
1823,20230505산천065299A,KCMD,C,2023-05-05,2023-05-10,131.4929,5.6947,5.7986,F2,510.73,0
1828,20230604오포013766A,KCMD,K,2023-06-04,2023-08-29,403.8522,6.3075,6.7002,F3,774.2,1
1831,20230412오포083119A,GBMD,C,2023-04-12,2023-08-10,326.8516,7.1392,5.6657,F3,902.21,1
1848,20230409수성035285C,GGMD,L,2023-04-09,2023-06-15,312.9741,6.8497,5.7402,F3,2620.97,1
1849,20230501오포016619A,GBMD,K,2023-05-01,2023-06-25,128.232,8.0886,6.1004,F3,704.25,0
1855,20230408수성077276C,GBMD,C,2023-04-08,2023-05-27,319.4085,6.0158,5.7528,F3,991.71,0
1875,20230424산천095820A,KCMD,Y,2023-04-24,2023-06-29,319.9252,6.9705,5.4907,F2,707.27,0
1881,20230608오포093203A,KCMD,Y,2023-06-08,2023-06-11,392.0686,6.1605,6.6754,F3,758.54,1
1885,20230413수성043882C,KCMD,L,2023-04-13,2023-04-14,320.1153,5.9286,5.7396,F1,705.55,0
1893,20230503오포090638A,KCMD,Y,2023-05-03,2023-07-23,131.5546,5.6877,6.0944,F2,497.69,0
1898,20230624산천099506A,KCMD,Y,2023-06-24,2023-09-05,405.9853,6.3385,6.6413,F3,778.39,0
1899,20230621창하011005B,KCMD,K,2023-06-21,2023-07-04,399.4989,6.2963,6.9054,F3,753.26,1
1906,20230521산천058705A,KCMD,L,2023-05-21,2023-09-13,131.1498,7.3537,5.9464,F3,506.42,0
1907,20230414오포040390A,GBMD,L,2023-04-14,2023-05-16,322.9864,5.6401,6.4872,F3,898.89,0
1908,20230420산천069935A,KCMD,C,2023-04-20,2023-08-22,318.4907,5.8905,5.9972,F2,707.29,1
1909,20230422창하055715A,JJBB,L,2023-04-22,2023-06-18,331.2743,5.6764,5.8341,F1,1997.45,0
1914,20230412산천089355A,KCMD,Y,2023-04-12,2023-04-30,328.9567,6.4017,5.8148,F3,703.39,0
1917,20230609산천048279A,KCMD,L,2023-06-09,2023-10-27,395.1718,6.0882,6.8121,F3,777.94,0
1920,20230422수성056233C,GGMD,L,2023-04-22,2023-06-05,321.8111,6.0609,5.8293,F3,2621.05,0
1925,20230526창하059107B,KCMD,L,2023-05-26,2023-06-07,130.6884,6.9061,6.0043,F1,488.61,0
1932,20230611창하016699B,GGMD,K,2023-06-11,2023-06-12,392.044,6.3362,6.7387,F3,2767.23,0
1936,20230511오포013731A,KCMD,K,2023-05-11,2023-05-24,128.2608,5.8787,6.0879,F3,496.57,0
1951,20230614창하062809A,KCMD,C,2023-06-14,2023-10-11,399.3466,5.4949,6.3549,F3,788.12,1
1958,20230624창하086786B,GBMD,Y,2023-06-24,2023-08-04,401.3176,6.2375,6.9318,F3,994.33,0
1960,20230604오포074888A,GGMD,C,2023-06-04,2023-09-27,400.9199,6.0289,6.801,F2,2821.75,1
1961,20230615창하097090B,GGMD,Y,2023-06-15,2023-07-01,398.1142,6.1829,6.7906,F2,2763.59,0
1969,20230420오포099501A,KCMD,Y,2023-04-20,2023-07-02,326.2887,6.3384,6.1331,F2,689.5,1
1970,20230614창하093854B,KCMD,Y,2023-06-14,2023-06-18,404.8271,6.2511,6.859,F3,759.25,0
1980,20230612창하055990A,KCMD,L,2023-06-12,2023-09-07,398.3283,6.2345,6.9098,F1,800.74,1
1986,20230614수성062276C,GGMD,C,2023-06-14,2023-08-11,399.7991,6.3107,6.8909,F3,2704.63,0
1987,20230503수성028917C,KCMD,P,2023-05-03,2023-06-23,128.5418,6.954,6.2146,F3,517.92,0
1988,20230401산천055891A,JJBB,L,2023-04-01,2023-05-01,320.0025,5.8221,6.4136,F3,2025.01,0
1990,20230412오포094373A,KCMD,Y,2023-04-12,2023-05-06,325.6897,7.4504,6.4049,F3,695.95,0
1996,20230419오포087670A,GBMD,Y,2023-04-19,2023-06-17,320.8086,5.8233,5.8407,F2,891.65,1
1998,20230612수성035010C,KCMD,L,2023-06-12,2023-07-25,398.6274,6.0472,6.7456,F3,787.13,0
2011,20230504오포062667A,GBMD,C,2023-05-04,2023-07-05,131.5034,7.9463,6.1552,F3,703.41,0
2013,20230501수성013104C,JJBB,K,2023-05-01,2023-05-10,129.1363,6.0926,5.9673,F3,1779.65,1
2015,20230413오포023499A,KCMD,K,2023-04-13,2023-05-06,312.5324,5.9821,5.9192,F3,678.4,0
2017,20230528산천016483A,KCMD,K,2023-05-28,2023-06-02,128.1575,5.6675,6.0511,F3,504.23,0
2023,20230608산천050949A,KCMD,L,2023-06-08,2023-07-12,400.0824,6.1962,6.6945,F1,778.09,1
2024,20230418수성058122C,JJBB,L,2023-04-18,2023-05-03,329.4898,6.011,6.5212,F1,1988.95,0
2027,20230626오포082259A,JJBB,C,2023-06-26,2023-10-24,394.2872,6.5432,6.6853,F3,2061.03,1
2031,20230612수성089533C,JJBB,Y,2023-06-12,2023-10-09,398.7394,6.0044,6.7174,F2,2050.88,1
2032,20230522산천079234A,KCMD,C,2023-05-22,2024-01-04,131.6047,5.8903,5.6285,F1,511.46,1
2035,20230525오포053809A,JJBB,L,2023-05-25,2023-12-27,130.6124,6.9089,6.1248,F1,1784.29,0
2042,20230424수성056952C,GBMD,L,2023-04-24,2023-05-29,328.0574,5.9575,6.3339,F3,1002.54,0
2044,20230626창하067757B,KCMD,C,2023-06-26,2024-01-10,405.7602,6.2601,6.7098,F2,758.53,1
2048,20230408오포058510A,GBMD,L,2023-04-08,2023-05-10,324.0929,7.3136,6.2753,F3,901.49,0
2049,20230523창하020927B,GGMD,K,2023-05-23,2023-05-26,128.5697,6.0443,6.4919,F3,2489.73,0
2050,20230419산천033509A,GGMD,L,2023-04-19,2023-07-19,320.2042,5.7862,6.3056,F2,2689.29,1
2062,20230513수성069599C,JJBB,C,2023-05-13,2023-06-19,131.5528,6.7613,6.1415,F3,1792.17,0
2064,20230420창하028160A,KCMD,P,2023-04-20,2023-06-08,324.0855,6.4899,5.7409,F3,720.14,0
2073,20230516오포070736A,JJBB,C,2023-05-16,2023-06-26,131.5396,5.5088,5.6528,F3,1788.58,0
2077,20230610오포017084A,KCMD,K,2023-06-10,2023-07-05,398.9243,6.5879,6.6384,F3,766.74,0
2079,20230618산천012443A,KCMD,K,2023-06-18,2023-06-21,392.8612,6.1576,6.8408,F3,772.54,0
2080,20230423산천049640A,GBMD,L,2023-04-23,2023-09-01,324.9159,5.9533,6.3179,F3,898.75,1
2092,20230521수성033143C,KCMD,L,2023-05-21,2023-05-31,127.5933,5.6978,5.8792,F3,510.06,0
2093,20230618산천020373A,KCMD,K,2023-06-18,2023-07-25,390.2991,6.4204,6.8348,F3,773.07,1
2096,20230404오포030661A,KCMD,L,2023-04-04,2023-05-18,323.476,6.721,6.2817,F3,696.1,0
2100,20230607산천012299A,GBMD,K,2023-06-07,2023-07-17,387.7606,6.2418,6.7873,F3,969.62,0
2103,20230425수성036988C,JJBB,L,2023-04-25,2023-06-03,317.8141,5.8923,6.6876,F3,1980.4,1
2105,20230507창하039578B,JJBB,L,2023-05-07,2023-05-11,128.8558,6.7505,5.8986,F3,1841.25,0
2106,20230426수성065191C,GBMD,C,2023-04-26,2023-06-17,320.9555,5.834,6.0647,F3,995.97,0
2107,20230411오포087309A,JJBB,Y,2023-04-11,2023-04-23,314.5984,6.8509,6.1283,F3,1979.14,0
2113,20230522창하007170B,KCMD,K,2023-05-22,2023-06-01,128.1103,7.0829,5.9775,F3,482.34,0
2121,20230627창하041908A,GBMD,L,2023-06-27,2023-09-09,407.7824,6.183,6.6237,F1,1000.21,1
2123,20230614창하076401A,GBMD,C,2023-06-14,2023-08-04,404.5504,6.3312,6.8167,F3,995.59,0
2125,20230620창하016987A,JJBB,K,2023-06-20,2023-07-11,389.0105,6.4977,6.8771,F3,2049.29,0
2139,20230517수성056243C,JJBB,L,2023-05-17,2023-06-09,130.6672,7.2628,5.7368,F1,1786.63,0
2147,20230512수성045050C,KCMD,L,2023-05-12,2023-08-21,131.019,7.2884,6.1624,F3,514.28,1
2148,20230512오포061843A,GBMD,C,2023-05-12,2023-12-23,131.5625,6.3311,5.6859,F3,715.77,0
2155,20230427수성092723C,JJBB,Y,2023-04-27,2023-06-06,321.5647,6.2725,5.6287,F3,1981.32,0
2159,20230626오포018288A,GBMD,K,2023-06-26,2023-09-03,399.5541,6.3828,6.5807,F3,975.35,1
2169,20230413산천068479A,KCMD,C,2023-04-13,2023-04-26,317.8795,5.8049,5.972,F2,696.18,0
2172,20230524수성045967C,GBMD,L,2023-05-24,2023-06-07,130.762,7.1996,6.3055,F2,802.74,0
2176,20230418수성031913C,KCMD,L,2023-04-18,2023-05-16,310.1153,7.3561,6.383,F3,695.68,0
2179,20230419오포081351A,GBMD,C,2023-04-19,2023-06-30,325.3494,5.8755,6.1137,F2,898.44,0
2187,20230609산천011900A,KCMD,K,2023-06-09,2023-07-10,389.1633,6.1537,6.7196,F3,774.79,0
2192,20230426창하041010A,JJBB,L,2023-04-26,2023-06-12,315.5793,7.6886,5.792,F3,1967.44,0
2196,20230520오포022804A,KCMD,K,2023-05-20,2023-07-31,127.8771,7.4699,5.3689,F3,493.53,0
2198,20230403오포096024A,JJBB,Y,2023-04-03,2023-06-19,326.1552,6.6343,6.15,F2,1974.0,1
2200,20230415창하028947A,GBMD,P,2023-04-15,2023-06-24,311.615,5.9523,6.3726,F3,910.42,0
2204,20230429수성040243C,KCMD,L,2023-04-29,2023-08-06,325.0602,5.9017,5.9208,F1,718.5,0
2217,20230412창하035197A,GBMD,L,2023-04-12,2023-04-22,323.3225,7.2122,5.7224,F3,916.31,0
2219,20230508수성090147C,JJBB,Y,2023-05-08,2023-05-23,131.5401,6.0459,6.1453,F3,1788.6,0
2224,20230615창하069536B,GGMD,C,2023-06-15,2023-08-06,407.293,6.1661,6.67,F3,2772.39,1
2230,20230521산천096374A,GBMD,Y,2023-05-21,2023-07-08,131.5235,5.6375,6.1179,F2,706.62,1
2243,20230614오포035784A,KCMD,L,2023-06-14,2023-07-25,385.7742,6.3431,6.884,F2,756.01,0
2244,20230525수성087350C,GGMD,Y,2023-05-25,2023-06-26,131.5679,5.9962,6.2045,F3,2435.33,0
2251,20230502수성080640C,KCMD,C,2023-05-02,2023-08-26,131.5392,7.8228,5.6834,F3,512.18,1
2253,20230523오포074757A,KCMD,C,2023-05-23,2023-12-19,131.6167,5.8104,6.7843,F3,498.54,1
2257,20230508수성060261C,GGMD,C,2023-05-08,2023-05-19,131.5406,6.0157,6.6327,F3,2436.13,0
2261,20230520창하043903B,GBMD,L,2023-05-20,2023-06-10,130.7642,6.9885,5.1756,F3,723.07,0
2272,20230505오포065006A,KCMD,C,2023-05-05,2023-06-03,131.5285,5.7935,6.1738,F3,494.42,0
2282,20230402수성088429C,JJBB,Y,2023-04-02,2023-04-07,319.9279,5.7274,6.3887,F3,1980.13,0
2283,20230406산천067383A,KCMD,C,2023-04-06,2023-05-17,317.8988,7.3903,5.9388,F2,699.52,0
2285,20230618창하050768B,KCMD,L,2023-06-18,2023-07-06,398.2577,6.4287,6.8029,F1,750.42,0
2302,20230419수성035773C,JJBB,L,2023-04-19,2023-05-24,324.8422,6.1488,5.8571,F3,1985.9,0
2307,20230620수성017426C,KCMD,K,2023-06-20,2023-12-04,398.0004,6.189,6.8054,F3,787.61,1
2311,20230509창하021907B,KCMD,K,2023-05-09,2023-05-26,128.6307,5.7828,5.815,F3,486.4,0
2317,20230408수성089674C,JJBB,Y,2023-04-08,2023-07-20,321.3668,5.7539,5.6677,F3,1977.03,0
2327,20230426수성085802C,KCMD,Y,2023-04-26,2023-05-07,334.909,6.245,6.3823,F3,730.69,0
2336,20230629산천034114A,GGMD,L,2023-06-29,2023-12-11,392.5784,6.5206,6.8637,F3,2761.07,1
2352,20230529오포038628A,KCMD,L,2023-05-29,2023-07-01,129.1744,6.5972,6.2024,F3,490.34,1
2353,20230519오포062625A,KCMD,C,2023-05-19,2023-05-25,131.5856,6.882,5.7956,F2,502.39,1
2356,20230408수성053315C,GBMD,L,2023-04-08,2023-04-13,324.8145,5.7653,6.3051,F3,1003.35,1
2368,20230505수성057080C,GGMD,L,2023-05-05,2023-05-24,130.4587,5.9325,6.8487,F3,2436.21,0
2370,20230601산천088658A,KCMD,Y,2023-06-01,2023-06-07,392.9185,6.3608,6.9446,F2,780.87,1
2378,20230602오포070941A,JJBB,C,2023-06-02,2023-12-06,403.6029,6.3579,6.8645,F3,2065.71,0
2382,20230427오포067626A,JJBB,C,2023-04-27,2023-10-13,318.5325,6.5228,5.9831,F3,1966.06,1
